"countyFIPS","stateFIPS","2000_Food_Average","2000_Food_at_Home_Average","2000_Meat_Poultry_Fish_Eggs_Average","2000_Fruit_Vegetables_Average","2000_Food_Away_from_Home_Average","2010_Food_Average","2010_Food_at_Home_Average","2010_Meat_Poultry_Fish_Eggs_Average","2010_Fruit_Vegetables_Average","2010_Food_Away_from_Home_Average","2000_Bakery_Cereal_Products_Average","2000_Flour_Average","2000_Rice_Average","2000_Pasta_Cornmeal_Other_Cereal_Products_Average","2000_Bread_Average","2000_Beef_Average","2000_Pork_Average","2000_Poultry_Average","2000_Seafood_Average","2000_Eggs_Average","2000_Dairy_Products_Average","2000_Lunch_Away_from_Home_Average","2000_Dinner_Away_from_Home_Average","2000_Breakfast_and_Brunch_Away_from_Home_Average","2000_Alcoholic_Beverages_Average","2010_Bakery_Cereal_Products_Average","2010_Flour_Average","2010_Rice_Average","2010_Pasta_Cornmeal_Other_Cereal_Products_Average","2010_Bread_Average","2010_Beef_Average","2010_Pork_Average","2010_Poultry_Average","2010_Seafood_Average","2010_Eggs_Average","2010_Dairy_Products_Average","2010_Lunch_Away_from_Home_Average","2010_Dinner_Away_from_Home_Average","2010_Breakfast_and_Brunch_Away_from_Home_Average","2010_Alcoholic_Beverages_Average","countyName","stateName","2021_Alcoholic_Beverages_Average","2026_Alcoholic_Beverages_Average","2021_Lunch_Away_from_Home_Average","2021_Dinner_Away_from_Home_Average","2021_Breakfast_and_Brunch_Away_from_Home_Average","2026_Lunch_Away_from_Home_Average","2026_Dinner_Away_from_Home_Average","2026_Breakfast_and_Brunch_Away_from_Home_Average","2021_Bakery_Cereal_Products_Average","2021_Flour_Average","2021_Rice_Average","2021_Pasta_Cornmeal_Other_Cereal_Products_Average","2021_Bread_Average","2026_Bakery_Cereal_Products_Average","2026_Flour_Average","2026_Rice_Average","2026_Pasta_Cornmeal_Other_Cereal_Products_Average","2026_Bread_Average","2021_Dairy_Products_Average","2021_Fruit_Vegetables_Average","2026_Dairy_Products_Average","2026_Fruit_Vegetables_Average","2021_Meat_Poultry_Fish_Eggs_Average","2021_Beef_Average","2021_Pork_Average","2021_Poultry_Average","2021_Seafood_Average","2021_Eggs_Average","2026_Meat_Poultry_Fish_Eggs_Average","2026_Beef_Average","2026_Pork_Average","2026_Poultry_Average","2026_Seafood_Average","2026_Eggs_Average","2021_Annual_Budget_Expenditures_Average","2021_Food_Away_from_Home_Average","2021_Food_Average","2021_Food_at_Home_Average","2026_Food_Away_from_Home_Average","2026_Annual_Budget_Expenditures_Average","2026_Food_Average","2026_Food_at_Home_Average"
"12071",12,8005.04871794872,4748.35102564103,1180.62478632479,814.77094017094,3256.69777777778,7279.66034188034,4263.87700854701,983.176923076923,760.843247863248,3015.7835042735,652.971538461538,9.04418803418803,23.8511965811966,33.5516239316239,126.148632478632,354.127179487179,243.587948717949,203.151367521368,177.240683760684,54.271452991453,540.744017094017,1067.54222222222,1316.03504273504,300.503076923077,554.581452991453,569.493931623932,6.23871794871795,20.2718803418803,30.2883760683761,110.572307692308,282.86264957265,193.440256410256,174.443760683761,154.655555555556,50.2123076923077,473.657521367521,955.384615384615,1348.98,272.284188034188,527.5,"Lee ","Florida",601.62,679.37,1144.03,1693.06,368.6,1292.6,1913.23,416.35,679.14,13,34.45,48.54,131.18,766.85,14.69,38.93,54.85,148.06,536.16,1036.56,605.29,1170.27,1143.14,305.29,219.95,215.58,177.26,72.43,1290.73,344.76,248.23,243.55,200.11,81.8,76314.06,3622.1,8949.2,5327.1,4093.33,86200.27,10108.42,6015.09
"12073",12,6803.32604166667,3940.59125,979.419583333333,665.177916666667,2862.73604166667,6278.266875,3599.79083333333,835.195416666667,626.565416666667,2678.476875,542.693541666667,7.24958333333333,21.4472916666667,29.07,102.333125,293.925416666667,196.6575,174.964375,144.423958333333,43.6897916666667,446.770416666667,924.53,1143.79625,255.124791666667,515.969375,476.695,5.235625,18.0789583333333,26.16875,91.361875,239.911458333333,161.619375,152.179166666667,129.8375,41.3141666666667,396.430625,834.715416666667,1185.696875,237.518541666667,495.376875,"Leon ","Florida",530.86,608.64,1041.51,1550.25,328.81,1194.33,1777.68,376.98,583.86,11.86,32.43,44.36,110.79,669.1,13.59,37.21,50.86,126.97,454.07,885.33,520.38,1014.73,985.27,262.23,183.33,194.52,153.18,63.77,1129.22,300.47,210.07,223.05,175.57,73.12,66991.25,3321.49,7911.96,4590.47,3808.8,76781.38,9069.98,5261.18
"12075",12,5053.71857142857,3049.33,766.928571428571,498.398571428571,2004.39,4826.76142857143,2896.63,663.595714285714,494.698571428571,1930.13142857143,421.42,7.77285714285714,13.2514285714286,21.5714285714286,82.0871428571429,239.19,171.181428571429,125.601428571429,99.0785714285714,36.0371428571429,349.971428571429,689.19,765.041428571429,188.244285714286,313.424285714286,390.068571428571,4.73857142857143,12.3471428571429,19.6128571428571,77.1942857142857,197.941428571429,140.662857142857,111.981428571429,91.2642857142857,34.6371428571429,330.021428571429,631.492857142857,841.258571428571,177.065714285714,308.778571428571,"Levy ","Florida",328.13,373.58,690.87,972.13,217.01,786.86,1107.14,247.15,423.98,8.49,19.73,29.34,82.39,482.74,9.66,22.47,33.41,93.8,329.65,620.14,375.25,706.09,710.14,197.06,151.12,126.09,97.8,44.08,808.61,224.37,172.05,143.63,111.38,50.19,44787.17,2112.28,5405.12,3292.84,2405.66,50992.86,6154.93,3749.28
"12077",12,6022.675,3655.19,934.55,561.82,2367.49,5528.26,3343.045,768.565,542.945,2185.21,511.23,11.415,13.79,26.52,98.595,298.375,223.545,148.99,103.66,43.115,422.285,839.315,861.62,221.385,332.115,455.285,5.955,13.105,21.605,90.52,233.37,172.095,126.435,93.025,39.485,387.33,725.53,933.99,200.14,318.515,"Liberty ","Florida",331.24,363.92,797.56,1086.91,240.71,876.23,1194.13,264.47,488.74,10.21,20.9,32.68,94.11,536.95,11.22,22.97,35.91,103.39,358.7,673.71,394.04,740.17,824.92,235.21,186.27,142.56,105.21,48.55,906.26,258.39,204.61,156.63,115.61,53.34,49630.65,2373.57,6110.42,3736.85,2607.72,54524.81,6713.06,4105.35
"12079",12,5011.492,3032.84,773.81,475.156,1978.65,4756.612,2864.642,658.882,471.472,1891.968,423.996,9.01,12.152,21.996,81.774,244.022,180.9,125.34,90.158,35.474,350.024,689.484,733.966,184.668,290.146,389.868,4.964,11.674,18.802,77.126,198.012,144.762,109.694,83.232,33.612,330.368,620.422,814.026,174.72,287.912,"Madison ","Florida",313.48,346.82,774.69,1055.59,234.99,857.14,1167.89,259.98,484.48,10.18,20.57,32.37,93.73,536.04,11.26,22.75,35.81,103.7,354.76,661.04,392.56,731.37,816.15,233.66,187.29,139.52,101.49,47.9,903.03,258.56,207.27,154.34,112.26,53,48232.82,2303.6,5995.37,3691.76,2548.7,53368.02,6633.44,4084.74
"12081",12,7410.87216666667,4390.1185,1091.43383333333,750.614666666667,3020.75366666667,6857.67816666667,4017.516,926.787,713.629166666667,2840.16333333333,604.6715,8.4635,22.1243333333333,31.2433333333333,116.4695,327.6565,225.099333333333,188.398833333333,162.224333333333,49.9931666666667,500.376,988.425333333333,1216.373,277.7215,516.909,536.6375,5.919,19.2525,28.5721666666667,104.1395,266.86,182.678333333333,164.400166666667,144.683333333333,47.2013333333333,446.666,898.6235,1265.76816666667,257.524,498.556,"Manatee ","Florida",631.23,713.15,1163.34,1754.77,379.26,1313.77,1982.46,428.16,695.6,13.13,35.87,50.14,134.13,785.42,14.83,40.47,56.64,151.35,548.09,1064.14,618.73,1201.12,1169.79,311.77,220.42,221.51,185.55,73.73,1320.79,352.26,248.77,250.07,209.45,83.18,78572.12,3730.95,9178.02,5447.07,4214.69,88757.79,10364.52,6149.82
"12083",12,6055.985,3610.13804347826,904.175217391304,600.657826086957,2445.84717391304,5714.58434782609,3376.96956521739,777.464347826087,583.855,2337.61565217391,499.504565217391,8.0045652173913,17.1526086956522,25.7639130434783,96.1617391304348,276.954565217391,193.695,152.781956521739,124.352826086957,41.3221739130435,412.758695652174,816.837173913043,958.892391304348,226.326739130435,403.051956521739,453.847391304348,5.26695652173913,15.3019565217391,23.3760869565217,88.619347826087,227.444565217391,159.048043478261,135.008695652174,113.285652173913,39.5339130434783,380.051739130435,748.955869565217,1029.06782608696,212.735869565217,395.758913043478,"Marion ","Florida",444.18,502.85,850.46,1242.76,275.47,962.08,1406.36,311.66,512.92,9.63,25.33,36.22,99.8,580.4,10.89,28.64,40.98,112.92,404.05,777.41,457.2,879.66,861.7,231.68,169.09,159.97,131.37,54.07,975.02,262.16,191.28,180.98,148.71,61.16,56508.13,2667.01,6681.65,4014.64,3017.63,63952.42,7560.08,4542.45
"12085",12,9340.80083333333,5546.89583333333,1379.87916666667,950.23125,3793.90708333333,8282.91583333333,4861.85541666667,1120.51541666667,866.428333333333,3421.06,761.754166666667,10.7708333333333,27.4258333333333,39.1466666666667,147.62375,415.448333333333,286.656666666667,235.69125,205.329583333333,63.8066666666667,632.06125,1247.77166666667,1526.13041666667,351.067083333333,641.825,648.592916666667,7.19291666666667,22.7779166666667,34.3291666666667,126.487083333333,323.582083333333,221.9675,197.58625,174.863333333333,57.4158333333333,540.876666666667,1085.2075,1528.84916666667,308.865,594.098333333333,"Martin ","Florida",692.8,784.66,1252.96,1896.36,409.91,1419.07,2148.23,464.21,756.18,14.04,38.7,54.36,146.75,856.3,15.91,43.83,61.58,166.14,598.17,1159.95,677.33,1313.41,1269.22,336.33,239.64,238.46,203.67,79.97,1437.22,380.93,271.29,270.04,230.6,90.56,85654.47,4023.75,9939.84,5916.09,4558.11,97019.41,11257.36,6699.25
"12086",12,7579.25328530259,4453.11536023055,1118.63123919308,776.553170028818,3126.13775216138,6874.19518731989,3988.28948126801,932.279135446686,717.493948126801,2885.90619596542,609.801613832853,8.43769452449568,25.3821902017291,33.3931988472622,116.977867435159,329.472132564842,218.240259365994,202.726253602305,175.06023054755,52.1739481268012,507.238645533141,993.296282420749,1261.474870317,284.65227665706,561.044121037464,524.624005763689,5.73175792507205,21.7224207492795,29.7327089337176,101.66204610951,265.110028818444,174.824495677233,171.935331412104,151.751700288184,48.4108069164265,437.794524495677,898.163227665706,1271.86175792507,269.531873198847,518.55288184438,"Miami-Dade ","Florida",550.53,630.46,1073.91,1628.74,352.55,1230.29,1865.71,403.76,618.7,13.08,35.56,46.01,120.83,708.46,14.98,40.8,52.69,138.33,484.23,958.92,554.46,1097.85,1063.91,277.73,197.34,211.55,169.38,71.46,1217.95,317.87,225.82,242.32,193.93,81.81,69984.64,3471,8344.8,4873.8,3976.14,80112.56,9556.86,5580.72
"12087",12,8965.06307692308,5314.75961538462,1329.75346153846,902.206153846154,3650.30346153846,7909.05192307692,4648.94692307692,1066.31961538462,822.025384615385,3260.10346153846,730.049230769231,11.535,26.6515384615385,39.0176923076923,141.757307692308,401.038846153846,276.659230769231,228.888076923077,193.204230769231,62.6111538461538,608.903076923077,1198.98346153846,1441.28192307692,336.430384615385,624.532692307692,618.828846153846,6.96653846153846,22.7646153846154,33.3615384615385,121.046923076923,309.13,210.123461538462,187.977307692308,164.542692307692,55.5611538461538,520.831923076923,1030.79,1435.33076923077,303.257692307692,569.006923076923,"Monroe ","Florida",689.79,768.04,1281.23,1922.01,416.5,1426.53,2140.19,463.79,776.41,15.37,41.19,57.73,150.34,864.58,17.12,45.88,64.29,167.41,623.16,1182.83,693.95,1317.15,1287.18,346,244.83,240.86,198.9,84.06,1433.34,385.29,272.62,268.22,221.49,93.62,87172.44,4118.16,10173.01,6054.85,4585.57,97062.74,11327.78,6742.21
"12089",12,7792.7175,4587.75875,1154.16625,754.31875,3204.96125,7160.23875,4151.49125,964.59,712.7425,3008.7475,633.77875,9.6375,23.17,33.2725,119.16375,354.445,246.35875,197.99125,159.10875,51.06625,521.5825,1069.38875,1262.42375,288.51375,517.83,556.05375,6.305,19.16375,28.90375,106.81125,281.1975,194.21,172.115,142.255,47.45875,462,960.54875,1334.25625,262.51,501.93375,"Nassau ","Florida",610.53,682.65,1177.57,1726.63,369.86,1323.97,1935.78,414.71,699.47,13.68,33.33,50.03,132.47,783.62,15.35,37.32,56,148.3,542.21,1038.03,606.58,1162.03,1179.78,324.33,232.3,216.72,177.26,71.3,1322.64,363.73,260.74,243.28,198.33,79.91,78304.49,3699.85,9145.28,5445.43,4152.15,87740.62,10254.52,6102.37
"12091",12,7513.16090909091,4400.43787878788,1095.86818181818,743.548484848485,3112.72333333333,6731.86939393939,3903.6696969697,903.030909090909,679.94696969697,2828.19878787879,608.204848484849,8.35515151515152,23.1957575757576,32.1439393939394,115.167878787879,329.511515151515,222.762727272727,193.051212121212,159.707878787879,48.8524242424242,500.879090909091,1010.11424242424,1242.69272727273,281.347878787879,543.500909090909,521.183333333333,5.81848484848485,18.9769696969697,27.920303030303,100.23,260.256060606061,177.060303030303,161.780303030303,138.481818181818,44.8445454545455,433.827878787879,885.375454545455,1251.22787878788,255.692121212121,505.57,"Okaloosa ","Florida",601.5,676.64,1142.75,1720.69,365.82,1286.1,1936.14,411.57,675.28,13.3,34.66,49.62,128.15,759.67,14.97,38.99,55.82,144.16,526.27,1016.77,592.01,1143.85,1134.6,306.58,214.61,216.11,175.27,71.17,1276.48,344.94,241.48,243.15,197.14,80.09,76488.38,3668.86,8940.95,5272.1,4128.58,86060.34,10059.86,5931.29
"12093",12,5522.09,3301.34333333333,828.448333333333,549.331666666667,2220.74333333333,5255.715,3105.65333333333,718.738333333333,537.883333333333,2150.06333333333,453.413333333333,7.425,16.0416666666667,23.4533333333333,87.3683333333333,255.366666666667,178.168333333333,140.12,113.511666666667,38.62,376.163333333333,752.575,865.143333333333,205.778333333333,359.631666666667,413.973333333333,4.88,14.1516666666667,21.5466666666667,81.055,211.711666666667,147.083333333333,125.721666666667,104.293333333333,37.1116666666667,347.67,697.918333333333,945.545,193.401666666667,354.666666666667,"Okeechobee ","Florida",384.56,429.6,788.92,1123.23,250.55,881.21,1254.5,279.82,472.23,9.48,22.85,33.13,91.73,527.64,10.59,25.52,37.02,102.49,370.53,705.37,414.07,788.04,795.93,218.04,163.4,145.36,113.83,50.62,889.21,243.64,182.6,162.34,127.13,56.54,51157.85,2436.11,6130.44,3694.33,2720.87,57150.27,6848.46,4127.58
"12095",12,7919.78476683938,4614.96829015544,1149.03953367876,787.272487046632,3304.81642487047,7281.90336787565,4192.58,973.101191709845,737.63414507772,3089.32378238342,633.416787564767,8.38492227979275,25.3627979274611,33.9581347150259,119.774507772021,342.806476683938,229.393367875648,205.748652849741,173.219430051813,51.6084455958549,523.493523316062,1066.48694300518,1329.80616580311,295.696010362694,584.560155440415,554.046424870466,6.05450777202073,21.2702590673575,30.6239378238342,106.252642487047,279.630569948187,186.585595854922,177.606321243523,153.611295336788,48.7823316062176,461.430518134715,966.623212435233,1369.54632124352,276.783264248705,559.030880829016,"Orange ","Florida",583.84,659.28,1153.95,1722.64,366.25,1302.71,1945.3,413.32,655.39,13.37,35.9,48.59,124.86,739.48,15.08,40.49,54.83,140.83,511.37,1002.69,577.06,1131.39,1109.29,294.88,206.55,219.33,171.94,72.66,1251.34,332.78,232.9,247.43,193.9,81.97,74838.92,3691.22,8853.31,5162.09,4168.14,84489.13,9992.58,5824.45
"12097",12,6512.25428571429,3825.24392857143,956.847857142857,644.68,2687.01071428571,6169.91928571429,3574.35142857143,830.593928571429,624.48,2595.56714285714,524.095714285714,7.48535714285714,20.5546428571429,27.8714285714286,99.19,290.190357142857,195.720714285714,168.856428571429,138.196428571429,43.3864285714286,433.798571428571,883.956071428571,1065.40071428571,242.328571428571,459.306785714286,471.853928571429,5.3175,17.6292857142857,25.6828571428571,90.8867857142857,241.320357142857,161.985714285714,150.166785714286,127.382857142857,42.02,394.813928571429,822.771428571429,1144.86178571429,231.962857142857,454.625357142857,"Osceola ","Florida",455.11,514.57,907.55,1347.46,290.43,1022.08,1520.82,327.59,520.98,10.78,28.41,38.09,100.1,587.74,12.14,32.08,43.01,112.91,407.96,799.08,460.27,901.25,887.04,236.2,167.37,173.79,136.83,58.17,1000.28,266.37,188.41,195.91,154.62,65.52,58929.8,2891.93,6996.59,4104.66,3261.38,66464.37,7889.75,4628.37
"12099",12,9789.58513207547,5755.9400754717,1430.61641509434,994.883283018868,4033.64430188679,8597.51581132075,4991.28520754717,1154.07252830189,894.674943396226,3606.23098113208,791.689433962264,10.3971698113208,30.1635094339623,41.4860377358491,151.779962264151,424.656301886792,287.35079245283,251.355735849057,221.272867924528,64.9233962264151,655.388226415094,1295.28037735849,1643.82890566038,366.392905660377,703.633811320755,664.823811320755,7.11475471698113,24.706,36.2104905660377,128.147811320755,329.223698113208,221.795547169811,207.86241509434,186.306301886792,58.3737358490566,551.344264150943,1126.49132075472,1612.90094339623,325.172754716981,643.676490566038,"Palm Beach ","Florida",695.77,789.82,1286.56,1956.1,419.73,1461.06,2221.47,476.58,761.54,14.59,40.67,55.38,147.3,864.49,16.58,46.2,62.9,167.18,598.87,1172.98,679.76,1331.36,1284.71,337.54,237.95,248.34,207.54,82.44,1458.38,383.23,270.07,281.99,235.53,93.6,86552.59,4150.77,10122.61,5971.84,4714.07,98255.21,11493.3,6779.23
"12101",12,5828.10907692308,3466.95061538462,863.543230769231,583.572615384615,2361.15969230769,5521.67292307692,3253.03123076923,748.322,569.018461538462,2268.64138461538,478.288153846154,7.162,16.7667692307692,24.5726153846154,92.0686153846154,263.643846153846,182.013538461538,146.467846153846,122.672923076923,39.5563076923077,395.906,784.869846153846,935.824461538461,217.820923076923,393.196461538462,436.100461538462,4.96461538461539,14.8866153846154,22.7544615384615,84.9193846153846,218.378615384615,150.985384615385,130.697230769231,112.011846153846,38.1918461538462,364.469076923077,726.302153846154,1004.48476923077,204.434769230769,385.822153846154,"Pasco ","Florida",513.58,582.83,991.45,1455.67,317.39,1125.82,1653.17,360.24,591.84,11.42,28.96,42.27,113.46,671.52,12.96,32.87,47.98,128.69,466.23,893.84,528.96,1014.28,992.6,269.79,193.49,184.84,149.27,62.17,1126,306.05,219.36,209.79,169.34,70.57,66054,3126.64,7758.37,4631.73,3551.05,75003.99,8806.36,5255.31
"12103",12,7418.175625,4380.15788461538,1089.73850961538,749.08,3038.01822115385,6807.45019230769,3978.24456730769,919.141730769231,701.515336538461,2829.20567307692,606.205192307692,8.26966346153846,22.4613461538462,31.3898557692308,116.360192307692,325.415817307692,222.286298076923,189.888028846154,161.965528846154,49.1080288461538,499.054567307692,982.518125,1225.44346153846,279.258990384615,531.935480769231,533.249855769231,5.87442307692308,19.2237019230769,28.3171634615385,103.232740384615,263.125144230769,180.916442307692,163.483942307692,142.880576923077,46.0815384615385,442.245,886.288413461538,1258.09307692308,259.000913461538,508.641875,"Pinellas ","Florida",573.77,652.89,1059,1600.94,346.42,1205.63,1822.4,394.39,637.42,12.17,32.96,46.41,122.39,725.49,13.85,37.58,52.83,139.33,499.53,967.12,568.51,1100.83,1073.17,287.04,201.78,203.72,169.31,66.94,1221.52,326.57,229.62,232.02,192.79,76.24,71427.29,3401.75,8382.83,4981.08,3872.49,81272.97,9541.88,5669.39
"12105",12,6340.85590909091,3760.76327272727,942.752363636364,626.165272727273,2580.09254545455,5924.27918181818,3479.14245454545,805.432454545455,600.045090909091,2445.13718181818,520.157090909091,7.99209090909091,18.6419090909091,26.9920909090909,99.3883636363636,288.120454545455,199.393,161.390363636364,130.792454545455,42.5723636363636,428.289090909091,856.523272727273,1014.47027272727,237.024,430.778272727273,466.251181818182,5.38990909090909,16.1113636363636,24.2448181818182,90.5835454545455,234.720636363636,163.487181818182,141.635181818182,118.063090909091,40.4865454545455,389.036909090909,779.991909090909,1077.03390909091,220.775909090909,418.122727272727,"Polk ","Florida",459.54,520.51,903.47,1323.11,288.58,1023.15,1498.64,326.77,536.44,10.56,26.48,38.31,102.67,607.29,11.95,29.99,43.38,116.22,417.3,804.04,472.51,910.43,907.01,246.6,177.94,169.6,135.92,56.36,1026.64,279.11,201.33,192,153.9,63.83,59402.79,2840.03,7034.88,4194.85,3216.78,67282.01,7965.84,4749.07
"12107",12,5513.81714285714,3314.23714285714,834.744285714286,542.020714285714,2199.58,5168.97,3090.15,710.97,526.571428571429,2078.82,459.346428571429,8.17142857142857,14.93,23.6985714285714,89.0057142857143,259.212857142857,184.456428571429,138.192857142857,108.962142857143,38.7842857142857,379.75,751.31,842.557857142857,206.093571428571,349.842142857143,416.4,5.03357142857143,13.4621428571429,20.9485714285714,82.2164285714286,210.682857142857,149.89,121.297142857143,98.3407142857143,36.7435714285714,350.757142857143,677.166428571429,906.934285714286,190.533571428571,336.127857142857,"Putnam ","Florida",340.97,381.36,736.26,1028.72,229.99,823.26,1150.31,257.21,451.52,9.09,20.73,31.05,87.67,504.9,10.16,23.18,34.72,98.05,346.47,651.98,387.55,729.24,759.52,211.92,163.28,134.52,103.13,46.4,849.24,236.95,182.6,150.38,115.3,51.9,47214.79,2237.12,5735.51,3498.4,2501.54,52800.49,6413.78,3912.24
"12109",12,9344.62105263158,5491.00736842105,1368.40684210526,928.748421052632,3853.61421052632,8589.13526315789,4993.04578947368,1151.21736842105,875.45947368421,3596.08789473684,758.058947368421,10.6647368421053,27.7247368421053,39.6526315789474,144.355789473684,412.886315789474,281.92,236.987368421053,199.914210526316,61.1468421052632,626.281578947368,1251.30368421053,1544.75315789474,348.772105263158,657.534736842105,668.698947368421,7.38052631578947,23.6068421052632,35.5536842105263,128.752105263158,332.344210526316,226.828947368421,204.124210526316,177.492631578947,57.2768421052632,556.309473684211,1127.40631578947,1598.18052631579,321.996842105263,631.63,"St. Johns ","Florida",835.86,927.04,1556.07,2365.66,494.61,1727.74,2625.96,548.74,917.85,17.89,46.43,67.67,173.62,1017.97,19.85,51.46,75.06,192.47,719.68,1391.76,798.19,1543.69,1534.18,416.97,285.93,290.12,239.23,96.82,1701.44,462.65,317.05,321.81,265.13,107.42,105777.29,5036.14,12198.82,7162.68,5591.34,117397.39,13536.26,7944.92
"12111",12,6381.02305555556,3784.95111111111,942.227777777778,646.285833333333,2596.07222222222,5818.37527777778,3409.51722222222,787.812222222222,603.035,2408.85805555556,522.912777777778,7.29194444444444,19.0447222222222,26.8744444444444,100.640833333333,282.324722222222,194.543333333333,162.881944444444,139.176666666667,42.8313888888889,431.299444444444,846.906388888889,1045.64972222222,239.566944444444,445.759166666667,456.934722222222,5.04361111111111,16.3186111111111,24.185,88.5005555555556,226.115555555556,155.628055555556,139.704444444444,122.461388888889,39.7344444444444,379.266111111111,758.7325,1072.73444444444,219.706388888889,426.004722222222,"St. Lucie ","Florida",487.91,551.98,935.77,1387.85,301.92,1053.37,1566.9,340.21,554.92,10.74,27.82,39.73,106.38,625.82,12.09,31.29,44.85,119.79,434.91,841.56,490.29,948.5,937.01,252.44,179.44,177.13,144.29,58.67,1056.19,284.9,201.88,199.43,162.88,65.95,62330.54,2968.37,7315.1,4346.73,3347.64,70357.37,8246.78,4899.14
"12113",12,7258.25526315789,4269.94842105263,1070.12736842105,705.377894736842,2988.30684210526,6763.28421052632,3931.59421052632,907.851578947368,676.077368421053,2831.68842105263,590.383684210526,8.99368421052632,21.2636842105263,31.0610526315789,111.101578947368,327.982105263158,226.498947368421,183.954736842105,148.502105263158,47.2594736842105,487.141578947368,988.185263157895,1180.88368421053,267.772631578947,487.50052631579,527.474210526316,5.98157894736842,18.07,27.6084210526316,101.163157894737,265.549473684211,182.22,160.410526315789,134.045263157895,44.8115789473684,440.031052631579,898.707368421053,1251.47421052632,249.778947368421,476.102631578947,"Santa Rosa ","Florida",577.87,653.43,1091.6,1631.68,346.57,1233.65,1844.48,391.69,649.16,12.67,31.02,47.16,121.76,733.5,14.31,35.06,53.3,137.56,504.14,965.55,569.68,1091.19,1093.07,302.75,210.3,202.33,164.93,65.9,1235.03,342.07,237.5,228.65,186.43,74.46,73443.19,3480.89,8536.93,5056.05,3934.6,83015.36,9647.75,5713.16
