state_alpha,statisticcat_desc,domaincat_desc,watershed_desc,domain_desc,state_fips_code,sector_desc,county_ansi,county_code,prodn_practice_desc,county_name,country_code,week_ending,source_desc,freq_desc,util_practice_desc,year,unit_desc,Value,region_desc,short_desc,begin_code,zip_5,commodity_desc,asd_code,agg_level_desc,class_desc,reference_period_desc,CV (%),congr_district_code,location_desc,watershed_code,state_ansi,country_name,state_name,end_code,group_desc,asd_desc,load_time
AL,SALES,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1077000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,23.0,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,00,SPECIALTY,,2018-02-01 00:00:00
AL,SALES,NOT SPECIFIED,,TOTAL,01,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,977000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,11.3,,ALABAMA,00000000,01,UNITED STATES,ALABAMA,00,SPECIALTY,,2012-12-31 00:00:00
AK,SALES,NOT SPECIFIED,,TOTAL,02,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,290000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,7.0,,ALASKA,00000000,02,UNITED STATES,ALASKA,00,SPECIALTY,,2018-02-01 00:00:00
AK,SALES,NOT SPECIFIED,,TOTAL,02,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,198000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,2.7,,ALASKA,00000000,02,UNITED STATES,ALASKA,00,SPECIALTY,,2012-12-31 00:00:00
AZ,SALES,NOT SPECIFIED,,TOTAL,04,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2440000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.6,,ARIZONA,00000000,04,UNITED STATES,ARIZONA,00,SPECIALTY,,2018-02-01 00:00:00
AZ,SALES,NOT SPECIFIED,,TOTAL,04,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,3145000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,64.7,,ARIZONA,00000000,04,UNITED STATES,ARIZONA,00,SPECIALTY,,2012-12-31 00:00:00
AR,SALES,NOT SPECIFIED,,TOTAL,05,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,3665000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,6.1,,ARKANSAS,00000000,05,UNITED STATES,ARKANSAS,00,SPECIALTY,,2018-02-01 00:00:00
AR,SALES,NOT SPECIFIED,,TOTAL,05,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,2470000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,3.2,,ARKANSAS,00000000,05,UNITED STATES,ARKANSAS,00,SPECIALTY,,2012-12-31 00:00:00
CA,SALES,NOT SPECIFIED,,TOTAL,06,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,31774000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.2,,CALIFORNIA,00000000,06,UNITED STATES,CALIFORNIA,00,SPECIALTY,,2018-02-01 00:00:00
CA,SALES,NOT SPECIFIED,,TOTAL,06,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,20485000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,11.8,,CALIFORNIA,00000000,06,UNITED STATES,CALIFORNIA,00,SPECIALTY,,2012-12-31 00:00:00
CO,SALES,NOT SPECIFIED,,TOTAL,08,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2539000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,7.4,,COLORADO,00000000,08,UNITED STATES,COLORADO,00,SPECIALTY,,2018-02-01 00:00:00
CO,SALES,NOT SPECIFIED,,TOTAL,08,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,2627000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,31.0,,COLORADO,00000000,08,UNITED STATES,COLORADO,00,SPECIALTY,,2012-12-31 00:00:00
CT,SALES,NOT SPECIFIED,,TOTAL,09,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,977000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,21.8,,CONNECTICUT,00000000,09,UNITED STATES,CONNECTICUT,00,SPECIALTY,,2018-02-01 00:00:00
CT,SALES,NOT SPECIFIED,,TOTAL,09,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,609000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,48.2,,CONNECTICUT,00000000,09,UNITED STATES,CONNECTICUT,00,SPECIALTY,,2012-12-31 00:00:00
DE,SALES,NOT SPECIFIED,,TOTAL,10,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,27000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,97.9,,DELAWARE,00000000,10,UNITED STATES,DELAWARE,00,SPECIALTY,,2018-02-01 00:00:00
DE,SALES,NOT SPECIFIED,,TOTAL,10,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,24000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,30.7,,DELAWARE,00000000,10,UNITED STATES,DELAWARE,00,SPECIALTY,,2012-12-31 00:00:00
FL,SALES,NOT SPECIFIED,,TOTAL,12,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,22573000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,9.9,,FLORIDA,00000000,12,UNITED STATES,FLORIDA,00,SPECIALTY,,2018-02-01 00:00:00
FL,SALES,NOT SPECIFIED,,TOTAL,12,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,18788000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,9.2,,FLORIDA,00000000,12,UNITED STATES,FLORIDA,00,SPECIALTY,,2012-12-31 00:00:00
GA,SALES,NOT SPECIFIED,,TOTAL,13,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,8815000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,6.9,,GEORGIA,00000000,13,UNITED STATES,GEORGIA,00,SPECIALTY,,2018-02-01 00:00:00
GA,SALES,NOT SPECIFIED,,TOTAL,13,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,5708000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,4.1,,GEORGIA,00000000,13,UNITED STATES,GEORGIA,00,SPECIALTY,,2012-12-31 00:00:00
HI,SALES,NOT SPECIFIED,,TOTAL,15,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,4711000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,8.5,,HAWAII,00000000,15,UNITED STATES,HAWAII,00,SPECIALTY,,2018-02-01 00:00:00
HI,SALES,NOT SPECIFIED,,TOTAL,15,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,1702000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,6.8,,HAWAII,00000000,15,UNITED STATES,HAWAII,00,SPECIALTY,,2012-12-31 00:00:00
ID,SALES,NOT SPECIFIED,,TOTAL,16,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,8571000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,8.2,,IDAHO,00000000,16,UNITED STATES,IDAHO,00,SPECIALTY,,2018-02-01 00:00:00
ID,SALES,NOT SPECIFIED,,TOTAL,16,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,4746000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.7,,IDAHO,00000000,16,UNITED STATES,IDAHO,00,SPECIALTY,,2012-12-31 00:00:00
IL,SALES,NOT SPECIFIED,,TOTAL,17,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2108000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,9.7,,ILLINOIS,00000000,17,UNITED STATES,ILLINOIS,00,SPECIALTY,,2018-02-01 00:00:00
IL,SALES,NOT SPECIFIED,,TOTAL,17,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,1758000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,38.7,,ILLINOIS,00000000,17,UNITED STATES,ILLINOIS,00,SPECIALTY,,2012-12-31 00:00:00
IN,SALES,NOT SPECIFIED,,TOTAL,18,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2002000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.0,,INDIANA,00000000,18,UNITED STATES,INDIANA,00,SPECIALTY,,2018-02-01 00:00:00
IN,SALES,NOT SPECIFIED,,TOTAL,18,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,1256000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,5.7,,INDIANA,00000000,18,UNITED STATES,INDIANA,00,SPECIALTY,,2012-12-31 00:00:00
IA,SALES,NOT SPECIFIED,,TOTAL,19,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,3717000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,4.7,,IOWA,00000000,19,UNITED STATES,IOWA,00,SPECIALTY,,2018-02-01 00:00:00
IA,SALES,NOT SPECIFIED,,TOTAL,19,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,4462000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.2,,IOWA,00000000,19,UNITED STATES,IOWA,00,SPECIALTY,,2012-12-31 00:00:00
KS,SALES,NOT SPECIFIED,,TOTAL,20,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1302000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,17.4,,KANSAS,00000000,20,UNITED STATES,KANSAS,00,SPECIALTY,,2018-02-01 00:00:00
KS,SALES,NOT SPECIFIED,,TOTAL,20,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,824000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,39.5,,KANSAS,00000000,20,UNITED STATES,KANSAS,00,SPECIALTY,,2012-12-31 00:00:00
KY,SALES,NOT SPECIFIED,,TOTAL,21,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1150000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,7.8,,KENTUCKY,00000000,21,UNITED STATES,KENTUCKY,00,SPECIALTY,,2018-02-01 00:00:00
KY,SALES,NOT SPECIFIED,,TOTAL,21,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,898000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,8.5,,KENTUCKY,00000000,21,UNITED STATES,KENTUCKY,00,SPECIALTY,,2012-12-31 00:00:00
LA,SALES,NOT SPECIFIED,,TOTAL,22,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,6320000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,12.7,,LOUISIANA,00000000,22,UNITED STATES,LOUISIANA,00,SPECIALTY,,2018-02-01 00:00:00
LA,SALES,NOT SPECIFIED,,TOTAL,22,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,5102000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,47.0,,LOUISIANA,00000000,22,UNITED STATES,LOUISIANA,00,SPECIALTY,,2012-12-31 00:00:00
ME,SALES,NOT SPECIFIED,,TOTAL,23,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1498000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,9.4,,MAINE,00000000,23,UNITED STATES,MAINE,00,SPECIALTY,,2018-02-01 00:00:00
ME,SALES,NOT SPECIFIED,,TOTAL,23,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,805000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,54.6,,MAINE,00000000,23,UNITED STATES,MAINE,00,SPECIALTY,,2012-12-31 00:00:00
MD,SALES,NOT SPECIFIED,,TOTAL,24,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,617000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,17.7,,MARYLAND,00000000,24,UNITED STATES,MARYLAND,00,SPECIALTY,,2018-02-01 00:00:00
MD,SALES,NOT SPECIFIED,,TOTAL,24,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,325000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,12.7,,MARYLAND,00000000,24,UNITED STATES,MARYLAND,00,SPECIALTY,,2012-12-31 00:00:00
MA,SALES,NOT SPECIFIED,,TOTAL,25,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1582000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,18.9,,MASSACHUSETTS,00000000,25,UNITED STATES,MASSACHUSETTS,00,SPECIALTY,,2018-02-01 00:00:00
MA,SALES,NOT SPECIFIED,,TOTAL,25,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,508000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,30.7,,MASSACHUSETTS,00000000,25,UNITED STATES,MASSACHUSETTS,00,SPECIALTY,,2012-12-31 00:00:00
MI,SALES,NOT SPECIFIED,,TOTAL,26,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,10137000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.4,,MICHIGAN,00000000,26,UNITED STATES,MICHIGAN,00,SPECIALTY,,2018-02-01 00:00:00
MI,SALES,NOT SPECIFIED,,TOTAL,26,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,6874000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,4.7,,MICHIGAN,00000000,26,UNITED STATES,MICHIGAN,00,SPECIALTY,,2012-12-31 00:00:00
MN,SALES,NOT SPECIFIED,,TOTAL,27,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,14148000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,8.9,,MINNESOTA,00000000,27,UNITED STATES,MINNESOTA,00,SPECIALTY,,2018-02-01 00:00:00
MN,SALES,NOT SPECIFIED,,TOTAL,27,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,15814000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,1.8,,MINNESOTA,00000000,27,UNITED STATES,MINNESOTA,00,SPECIALTY,,2012-12-31 00:00:00
MS,SALES,NOT SPECIFIED,,TOTAL,28,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2766000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,9.4,,MISSISSIPPI,00000000,28,UNITED STATES,MISSISSIPPI,00,SPECIALTY,,2018-02-01 00:00:00
MS,SALES,NOT SPECIFIED,,TOTAL,28,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,4419000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,57.4,,MISSISSIPPI,00000000,28,UNITED STATES,MISSISSIPPI,00,SPECIALTY,,2012-12-31 00:00:00
MO,SALES,NOT SPECIFIED,,TOTAL,29,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,1926000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,10.8,,MISSOURI,00000000,29,UNITED STATES,MISSOURI,00,SPECIALTY,,2018-02-01 00:00:00
MO,SALES,NOT SPECIFIED,,TOTAL,29,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,1051000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,3.4,,MISSOURI,00000000,29,UNITED STATES,MISSOURI,00,SPECIALTY,,2012-12-31 00:00:00
MT,SALES,NOT SPECIFIED,,TOTAL,30,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,22083000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,20.4,,MONTANA,00000000,30,UNITED STATES,MONTANA,00,SPECIALTY,,2018-02-01 00:00:00
MT,SALES,NOT SPECIFIED,,TOTAL,30,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,13377000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,10.8,,MONTANA,00000000,30,UNITED STATES,MONTANA,00,SPECIALTY,,2012-12-31 00:00:00
NE,SALES,NOT SPECIFIED,,TOTAL,31,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,5186000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,6.9,,NEBRASKA,00000000,31,UNITED STATES,NEBRASKA,00,SPECIALTY,,2018-02-01 00:00:00
NE,SALES,NOT SPECIFIED,,TOTAL,31,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,5660000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,58.9,,NEBRASKA,00000000,31,UNITED STATES,NEBRASKA,00,SPECIALTY,,2012-12-31 00:00:00
NV,SALES,NOT SPECIFIED,,TOTAL,32,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,418000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,8.3,,NEVADA,00000000,32,UNITED STATES,NEVADA,00,SPECIALTY,,2018-02-01 00:00:00
NV,SALES,NOT SPECIFIED,,TOTAL,32,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,587000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,50.4,,NEVADA,00000000,32,UNITED STATES,NEVADA,00,SPECIALTY,,2012-12-31 00:00:00
NH,SALES,NOT SPECIFIED,,TOTAL,33,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,358000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,16.1,,NEW HAMPSHIRE,00000000,33,UNITED STATES,NEW HAMPSHIRE,00,SPECIALTY,,2018-02-01 00:00:00
NH,SALES,NOT SPECIFIED,,TOTAL,33,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,319000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,47.0,,NEW HAMPSHIRE,00000000,33,UNITED STATES,NEW HAMPSHIRE,00,SPECIALTY,,2012-12-31 00:00:00
NJ,SALES,NOT SPECIFIED,,TOTAL,34,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2449000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,7.9,,NEW JERSEY,00000000,34,UNITED STATES,NEW JERSEY,00,SPECIALTY,,2018-02-01 00:00:00
NJ,SALES,NOT SPECIFIED,,TOTAL,34,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,1128000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,1.6,,NEW JERSEY,00000000,34,UNITED STATES,NEW JERSEY,00,SPECIALTY,,2012-12-31 00:00:00
NM,SALES,NOT SPECIFIED,,TOTAL,35,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,703000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,19.3,,NEW MEXICO,00000000,35,UNITED STATES,NEW MEXICO,00,SPECIALTY,,2018-02-01 00:00:00
NM,SALES,NOT SPECIFIED,,TOTAL,35,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,605000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,22.4,,NEW MEXICO,00000000,35,UNITED STATES,NEW MEXICO,00,SPECIALTY,,2012-12-31 00:00:00
NY,SALES,NOT SPECIFIED,,TOTAL,36,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,8660000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,13.7,,NEW YORK,00000000,36,UNITED STATES,NEW YORK,00,SPECIALTY,,2018-02-01 00:00:00
NY,SALES,NOT SPECIFIED,,TOTAL,36,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2012,$,6690000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,3.9,,NEW YORK,00000000,36,UNITED STATES,NEW YORK,00,SPECIALTY,,2012-12-31 00:00:00
NC,SALES,NOT SPECIFIED,,TOTAL,37,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2017,$,2280000,,"HONEY - SALES, MEASURED IN $",00,,HONEY,,STATE,ALL CLASSES,YEAR,29.8,,NORTH CAROLINA,00000000,37,UNITED STATES,NORTH CAROLINA,00,SPECIALTY,,2018-02-01 00:00:00
